"","hhid14","commid14","sc01_14_14","sc02_14_14","sc03_14_14","year","asset","natrep","natdis","assistance","assistance.x","wealth","wealth.0","asset.lag","asset.ihs","asset.ihs.lag","wealth.lag","asset.ihs.delta","natrep.0","natrep.1","natdis.0","natdis.1","assistance.prop.ihs"
"173","0051312","12GM",12,75,20,2007,3539335,0,0,0,0,1,1,711700,15.772596594916,14.1685589338478,1,1.60403766106817,0,0,0,0,0
"174","0051312","12GM",12,75,20,2014,68950000,0,0,0,0,2,1,3539335,18.7420393427635,15.772596594916,1,2.96944274784756,0,0,0,0,0
"175","0051400","1205",12,7,50,2007,30144591.5,1,0,0,0,2,2,26759920,17.9146632592044,17.7955629842432,2,0.119100274961266,1,0,0,0,0
"176","0051400","1205",12,7,50,2014,150000,0,0,0,0,1,2,30144591.5,12.6115377536494,17.9146632592044,2,-5.30312550555498,1,0,0,0,0
"177","0051431","1205",12,7,50,2007,0,0,0,0,0,1,1,455488,0,13.7222718312201,1,-13.7222718312201,0,0,0,0,0
"178","0051431","1205",12,7,50,2014,8500000,0,0,0,0,1,1,0,16.6487239020205,0,1,16.6487239020205,0,0,0,0,0
"179","0051500","1205",12,7,50,2007,25754310,0,0,0,0,2,2,28895020,17.7572597302685,17.872327000455,2,-0.115067270186493,0,1,0,0,0
"180","0051500","1205",12,7,50,2014,168200000,1,0,0,0,3,2,25754310,19.6338114860631,17.7572597302685,2,1.87655175579457,0,1,0,0,0
"181","0051600","12CM",12,7,70,2007,17018930,0,0,0,0,1,1,4156328,17.3429839924782,15.9332897306875,1,1.40969426179072,0,0,0,0,0
"182","0051600","12CM",12,7,70,2014,31600000,0,0,0,0,2,1,17018930,17.9618148591171,17.3429839924782,1,0.618830866638906,0,0,0,0,0
"183","0051700","1205",12,7,50,2007,106782490,0,0,0,0,4,1,10618564,19.179451700298,16.8712615286229,1,2.30819017167504,0,0,0,0,0
"184","0051700","1205",12,7,50,2014,45320000,0,0,0,0,2,1,106782490,18.322406174684,19.179451700298,4,-0.857045525613941,0,0,0,0,0
"185","0051800","1205",12,7,50,2007,81178790,0,0,0,0,3,3,48722982,18.9053117446748,18.3948085669493,3,0.510503177725489,0,0,0,0,0
"186","0051800","1205",12,7,50,2014,62350000,0,0,0,0,2,3,81178790,18.6414214106503,18.9053117446748,3,-0.263890334024573,0,0,0,0,0
"187","0052000","1205",12,7,50,2007,6777450,0,0,0,0,1,3,47399220,16.4222586635362,18.3672635113937,3,-1.94500484785749,0,0,0,0,0
"188","0052000","1205",12,7,50,2014,7e+07,0,0,0,0,2,3,6777450,18.7571529805736,16.4222586635362,1,2.33489431703741,0,0,0,0,0
"189","0060100","1206",12,9,91,2007,42133147.5,0,0,0,0,2,2,22774400,18.2494925209579,17.634294836647,2,0.615197684310843,0,0,0,0,0
"190","0060100","1206",12,9,91,2014,5.7e+07,0,0,0,0,2,2,42133147.5,18.5517090063588,18.2494925209579,2,0.302216485400894,0,0,0,0,0
"191","0060200","1206",12,9,91,2007,36086156,0,0,0,0,2,1,2661758,18.0945670400071,15.4876445452738,1,2.60692249473335,0,0,0,0,0
"192","0060200","1206",12,9,91,2014,93670000,0,0,0,0,3,1,36086156,19.0484357057453,18.0945670400071,2,0.953868665738124,0,0,0,0,0
"193","0060300","33BO",33,3,20,2007,23261714.5,0,0,0,0,2,1,10248480,17.6554665931304,16.8357871404293,1,0.819679452701166,0,0,0,0,0
"194","0060300","33BO",33,3,20,2014,35370000,0,0,0,0,2,1,23261714.5,18.0745217417416,17.6554665931304,2,0.419055148611179,0,0,0,0,0
"195","0060400","1206",12,9,91,2007,21687840,0,0,0,0,2,2,20212280,17.5854094733418,17.5149480790145,2,0.0704613943273706,0,0,0,0,0
"196","0060400","1206",12,9,91,2014,183600000,0,0,0,0,4,2,21687840,19.7214172167106,17.5854094733418,2,2.13600774336877,0,0,0,0,0
"197","0060431","1206",12,9,91,2007,32283253.5,1,0,0,0,2,1,9365972,17.9832063668098,16.7457408597445,1,1.23746550706534,1,0,0,0,0
"198","0060431","1206",12,9,91,2014,146020000,0,0,0,0,3,1,32283253.5,19.4924013371522,17.9832063668098,2,1.50919497034234,1,0,0,0,0
"199","0060600","1206",12,9,91,2007,37260914,1,0,0,0,2,3,46075458,18.1266026337242,18.3389381823454,3,-0.212335548621176,1,0,0,0,0
"200","0060600","1206",12,9,91,2014,3e+07,0,0,0,0,2,3,37260914,17.9098551201864,18.1266026337242,2,-0.216747513537854,1,0,0,0,0
"201","0060700","12ZL",12,13,110,2007,40062260,0,0,0,0,2,1,3245352,18.1990924825475,15.6858815573736,1,2.51321092517391,0,0,0,0,0
"202","0060700","12ZL",12,13,110,2014,98800000,0,0,0,0,3,1,40062260,19.101755343278,18.1990924825475,2,0.902662860730505,0,0,0,0,0
"203","0060800","1206",12,9,91,2007,104071510,1,0,0,0,4,3,63198960,19.1537359975335,18.6549455838454,3,0.498790413688077,1,0,0,0,0
"204","0060800","1206",12,9,91,2014,1.3e+07,0,0,0,0,1,3,104071510,17.0736070959858,19.1537359975335,4,-2.08012890154775,1,0,0,0,0
"205","0060900","12DT",12,9,150,2007,32661284.6,0,0,0,0,2,2,24767160,17.9948481578099,17.7181763206277,2,0.276671837182139,0,0,0,0,0
"206","0060900","12DT",12,9,150,2014,129950000,0,0,0,0,3,2,32661284.6,19.3758074996117,17.9948481578099,2,1.38095934180184,0,0,0,0,0
"207","0061000","12ZL",12,13,110,2007,134494730,1,0,0,0,4,4,72650336,19.4101827546423,18.7943157534438,4,0.615867001198552,1,0,0,0,0
"208","0061000","12ZL",12,13,110,2014,12100000,0,0,0,0,1,4,134494730,17.0018631911269,19.4101827546423,4,-2.40831956351542,1,0,0,0,0
"209","0061100","12AR",12,2,11,2007,3162810,0,0,0,0,1,1,1793484,15.6601186114893,15.0928178353707,1,0.567300776118572,0,0,0,0,0
"210","0061100","12AR",12,2,11,2014,144700000,0,0,0,0,3,1,3162810,19.4833203721617,15.6601186114893,1,3.82320176067237,0,0,0,0,0
"211","0061131","12DY",12,9,200,2007,35242740,1,0,0,0,2,1,3416160,18.0709172891235,15.7371748517612,1,2.33374243736237,1,0,0,0,0
"212","0061131","12DY",12,9,200,2014,79400000,0,0,0,0,2,1,35242740,18.8831561067773,18.0709172891235,2,0.812238817653768,1,0,0,0,0
"213","0061200","12DV",12,9,161,2007,33058895,0,0,0,0,2,2,15999016,18.0069484062811,17.2811849588728,2,0.725763447408266,0,0,0,0,0
"214","0061200","12DV",12,9,161,2014,74500000,0,0,0,0,2,2,33058895,18.8194568639097,18.0069484062811,2,0.812508457628667,0,0,0,0,0
"215","0061231","12DT",12,9,150,2007,17169540,0,0,0,0,1,1,7430148,17.3517946221603,16.5142035163018,1,0.837591105858532,0,0,0,0,0
"216","0061231","12DT",12,9,150,2014,15450000,0,0,0,0,1,1,17169540,17.246266741868,17.3517946221603,1,-0.105527880292364,0,0,0,0,0
"217","0061300","12DW",12,9,190,2007,239469900,0,0,0,0,5,3,63654448,19.9870854689801,18.6621269432541,3,1.32495852572602,0,0,0,0,0
"218","0061300","12DW",12,9,190,2014,177500000,0,0,0,0,4,3,239469900,19.6876283474397,19.9870854689801,5,-0.299457121540424,0,0,0,0,0
"219","0061400","1206",12,9,91,2007,28668613.5,0,0,0,0,2,2,27998278,17.8644606565943,17.8408007468082,2,0.0236599097861259,0,0,0,0,0
"220","0061400","1206",12,9,91,2014,529100000,0,0,0,0,5,2,28668613.5,20.7798351884343,17.8644606565943,2,2.91537453183996,0,0,0,0,0
"221","0061600","12FH",12,12,290,2007,126479265.8,0,0,0,0,4,5,187034760,19.3487361265383,19.7399522204578,5,-0.39121609391951,0,0,0,0,0
"222","0061600","12FH",12,12,290,2014,104980000,0,0,0,0,3,5,126479265.8,19.1624275943484,19.3487361265383,4,-0.18630853218988,0,0,0,0,0
"223","0061700","12DW",12,9,190,2007,36824145,0,0,0,0,2,4,77333322,18.1148114826808,18.8567826749707,4,-0.741971192289917,0,0,0,0,0
"224","0061700","12DW",12,9,190,2014,143100000,0,0,0,0,3,4,36824145,19.4722014250866,18.1148114826808,2,1.35738994240586,0,0,0,0,0
"225","0061800","12FT",12,11,82,2007,1204880,0,0,0,0,1,1,370084,14.6950377154458,13.5146324664425,1,1.18040524900338,0,1,0,0,0
"226","0061800","12FT",12,11,82,2014,2200000,1,0,0,0,1,1,1204880,15.2971150988885,14.6950377154458,1,0.602077383442694,0,1,0,0,0
"227","0061900","12DW",12,9,190,2007,28691205,0,0,0,0,2,3,36581380,17.8652483683326,18.1081971063084,3,-0.242948737975833,0,0,0,0,0
"228","0061900","12DW",12,9,190,2014,24300000,0,0,0,0,1,3,28691205,17.6991340888707,17.8652483683326,2,-0.166114279461873,0,0,0,0,0
"229","0061931","12DU",12,9,140,2007,1069331,0,0,0,0,1,1,1195656,14.5756909578133,14.6873527272627,1,-0.111661769449324,0,0,0,0,0
"230","0061931","12DU",12,9,140,2014,3e+06,0,0,0,0,1,1,1069331,15.6072700271924,14.5756909578133,1,1.03157906937903,0,0,0,0,0
"231","0062000","12DB",12,19,50,2007,24805467,0,0,0,0,2,1,1081784,17.7197218109494,14.5872692687057,1,3.13245254224373,0,0,0,0,0
"232","0062000","12DB",12,19,50,2014,39200000,0,0,0,0,2,1,24805467,18.1773344853206,17.7197218109494,2,0.457612674371202,0,0,0,0,0
"233","0070200","1207",12,9,100,2007,31854015,0,0,0,0,2,1,8198784,17.9698211722522,16.6126435891151,1,1.35717758313712,0,0,0,0,0
"234","0070200","1207",12,9,100,2014,406500000,0,0,0,0,5,1,31854015,20.5162416675121,17.9698211722522,2,2.54642049525991,0,0,0,0,0
"235","0070300","1207",12,9,100,2007,23600587,0,0,0,0,2,3,46545180,17.6699293231278,18.3490811923105,3,-0.679151869182647,0,0,0,0,0
"236","0070300","1207",12,9,100,2014,11500000,0,0,0,0,1,3,23600587,16.9510047738934,17.6699293231278,2,-0.718924549234387,0,0,0,0,0
"237","0070331","1207",12,9,100,2007,49369958,0,0,0,0,2,1,5038836,18.4079998400756,16.1258328415529,1,2.28216699852262,0,0,0,0,0
"238","0070331","1207",12,9,100,2014,43630000,0,0,0,0,2,1,49369958,18.2844027256597,18.4079998400756,2,-0.12359711441583,0,0,0,0,0
"239","0070400","1207",12,9,100,2007,7041017.5,0,0,0,0,1,3,60138650,16.4604104295005,18.6053104682104,3,-2.1449000387099,0,0,0,0,0
"240","0070400","1207",12,9,100,2014,1100000,0,0,0,0,1,3,7041017.5,14.6039679183288,16.4604104295005,1,-1.85644251117179,0,0,0,0,0
"241","0070500","12DG",12,9,20,2007,46749344,0,0,0,0,2,3,59099568,18.3534579620749,18.5878813532649,3,-0.234423391189985,0,0,0,0,0
"242","0070500","12DG",12,9,20,2014,5e+05,0,0,0,0,1,3,46749344,13.8155105579653,18.3534579620749,2,-4.53794740410963,0,0,0,0,0
"243","0070600","1207",12,9,100,2007,69393557.5,0,0,0,0,3,3,36296700,18.7484517703158,18.1003845665716,3,0.648067203744137,0,0,0,0,0
"244","0070600","1207",12,9,100,2014,55700000,0,0,0,0,2,3,69393557.5,18.5286378854575,18.7484517703158,3,-0.219813884858315,0,0,0,0,0
"245","0070700","1207",12,9,100,2007,37652.5,0,0,0,0,1,2,13664640,11.2293018128223,17.123469212881,2,-5.89416740005876,0,0,0,0,0
"246","0070700","1207",12,9,100,2014,5e+05,0,0,0,0,1,2,37652.5,13.8155105579653,11.2293018128223,1,2.58620874514298,0,0,0,0,0
"247","0070721","16B8",16,6,91,2007,139871507,0,0,0,0,4,1,2078164,19.4493819325478,15.2401425501276,1,4.20923938242024,0,0,0,0,0
"248","0070721","16B8",16,6,91,2014,74200000,0,0,0,0,2,1,139871507,18.8154218886976,19.4493819325478,4,-0.633960043850248,0,0,0,0,0
"249","0070800","12GW",12,75,120,2007,20874546,0,0,0,0,2,1,1124486,17.5471882605216,14.6259837808864,1,2.92120447963526,0,0,0,0,0
"250","0070800","12GW",12,75,120,2014,32800000,0,0,0,0,2,1,20874546,17.9990862539143,17.5471882605216,2,0.451897993392674,0,0,0,0,0
"251","0070900","1207",12,9,100,2007,43375680,0,0,0,0,2,3,47043370,18.2785566539018,18.3597276807049,3,-0.0811710268031653,0,0,0,0,0
"252","0070900","1207",12,9,100,2014,61600000,0,0,0,0,2,3,43375680,18.6293196090637,18.2785566539018,2,0.350762955161908,0,0,0,0,0
"253","0071000","1207",12,9,100,2007,5884332.7,0,0,0,0,1,2,19756792,16.2809510828328,17.4921550694859,2,-1.21120398665309,0,0,0,0,0
"254","0071000","1207",12,9,100,2014,31135000,0,0,0,0,2,2,5884332.7,17.9469903268486,16.2809510828328,1,1.66603924401581,0,0,0,0,0
"255","0071100","1207",12,9,100,2007,34851154,1,1,0,0,2,4,100805188,18.0597439885254,19.121847561091,4,-1.06210357256559,1,0,1,0,0
"256","0071100","1207",12,9,100,2014,23500000,0,0,0,0,1,4,34851154,17.6656581596743,18.0597439885254,2,-0.394085828851082,1,0,1,0,0
"257","0071200","1207",12,9,100,2007,155580130,0,0,0,0,4,1,9679120,19.5558186428855,16.7786287265893,1,2.77718991629616,0,0,0,0,0
"258","0071200","1207",12,9,100,2014,1092600000,0,0,0,0,5,1,155580130,21.5049731944858,19.5558186428855,4,1.94915455160036,0,0,0,0,0
"259","0071300","1207",12,9,100,2007,47924102,0,0,0,0,2,3,54089200,18.3782762896695,18.4992922741336,3,-0.121015984464112,0,0,0,0,0
"260","0071300","1207",12,9,100,2014,58935000,0,0,0,0,2,3,47924102,18.5850928802028,18.3782762896695,2,0.206816590533226,0,0,0,0,0
"261","0071400","1207",12,9,100,2007,31914259,0,0,0,0,2,2,28183320,17.9717106390401,17.8473880521077,2,0.124322586932351,0,0,0,0,0
"262","0071400","1207",12,9,100,2014,71150000,0,0,0,0,2,2,31914259,18.7734480630601,17.9717106390401,2,0.801737424019986,0,0,0,0,0
"263","0071411","12DG",12,9,20,2007,1506100,1,0,0,0,1,1,0,14.91818126676,0,1,14.91818126676,1,0,0,0,0
"264","0071411","12DG",12,9,20,2014,23100000,0,0,0,0,1,1,1506100,17.648490356052,14.91818126676,1,2.73030908929197,1,0,0,0,0
"265","0071431","12DP",12,9,100,2007,188262.5,0,0,0,0,1,1,0,12.8387397250871,0,1,12.8387397250871,0,0,0,0,0
"266","0071431","12DP",12,9,100,2014,27700000,0,0,0,0,1,1,188262.5,17.8300901517175,12.8387397250871,1,4.99135042663041,0,0,0,0,0
"267","0071500","1207",12,9,100,2007,29820780,0,0,0,0,2,2,27699364,17.9038632044604,17.8300671911651,2,0.0737960132952615,0,0,0,0,0
"268","0071500","1207",12,9,100,2014,8200000,0,0,0,0,1,2,29820780,16.6127918927944,17.9038632044604,2,-1.29107131166595,0,0,0,0,0
"269","0071600","1207",12,9,100,2007,67488341,0,0,0,0,3,5,317489370,18.7206125955579,20.2691020759815,5,-1.54848948042359,0,0,0,0,0
"270","0071600","1207",12,9,100,2014,30060000,0,0,0,0,2,5,67488341,17.911853122849,18.7206125955579,3,-0.808759472708889,0,0,0,0,0
"271","0071800","1207",12,9,100,2007,11431299,0,0,0,0,1,2,25051840,16.9450128581674,17.7296050164514,2,-0.784592158283932,0,0,0,0,0
"272","0071800","1207",12,9,100,2014,63750000,0,0,0,0,2,2,11431299,18.6636269225628,16.9450128581674,1,1.71861406439533,0,0,0,0,0
"273","0072000","1207",12,9,100,2007,2590492,0,0,0,0,1,3,55854216,15.4605055575853,18.5314027491044,3,-3.07089719151913,0,0,0,0,0
"274","0072000","1207",12,9,100,2014,21950000,0,0,0,0,1,3,2590492,17.5974248780454,15.4605055575853,1,2.13691932046012,0,0,0,0,0
"275","0072200","1207",12,9,100,2007,28917120,0,0,0,0,2,2,16568376,17.8730915457936,17.3161535567105,2,0.556937989083075,0,0,0,0,0
"276","0072200","1207",12,9,100,2014,85550000,0,0,0,0,3,2,28917120,18.9577587388624,17.8730915457936,2,1.0846671930688,0,0,0,0,0
"277","0072300","1207",12,9,100,2007,25505803.5,0,0,0,0,2,2,25806242,17.7475637530296,17.759274139174,2,-0.0117103861443937,0,0,0,0,0
"278","0072300","1207",12,9,100,2014,84200000,0,0,0,0,3,2,25505803.5,18.9418526597725,17.7475637530296,2,1.19428890674288,0,0,0,0,0
"279","0072331","1207",12,9,100,2007,24760284,0,0,0,0,2,2,29378976,17.7178986563879,17.8889370550206,2,-0.171038398632696,0,1,0,0,0
"280","0072331","1207",12,9,100,2014,33520000,1,0,0,0,2,2,24760284,18.0208000141381,17.7178986563879,2,0.302901357750184,0,1,0,0,0
"281","0072400","1207",12,9,100,2007,55183504,0,0,0,0,3,2,19614452,18.5193218065658,17.4849243799928,2,1.03439742657305,0,0,0,0,0
"282","0072400","1207",12,9,100,2014,3675000,0,0,0,0,1,2,55183504,15.810210871189,18.5193218065658,3,-2.70911093537678,0,0,0,0,0
"283","0072500","1207",12,9,100,2007,32456455,0,0,0,0,2,2,24155098,17.9885570833096,17.6931531936534,2,0.295403889656257,0,0,0,0,0
"284","0072500","1207",12,9,100,2014,10900000,0,0,0,0,1,2,32456455,16.8974205277593,17.9885570833096,2,-1.09113655555032,0,0,0,0,0
"285","0072600","1207",12,9,100,2007,19052165,0,0,0,0,1,2,31200928,17.4558384819334,17.9491055764871,2,-0.493267094553651,0,0,0,0,0
"286","0072600","1207",12,9,100,2014,35640000,0,0,0,0,2,2,19052165,18.0821263411268,17.4558384819334,1,0.626287859193411,0,0,0,0,0
"287","0072700","1207",12,9,100,2007,1732015,0,0,0,0,1,2,20126876,15.0579432091351,17.5107137748757,2,-2.45277056574055,0,0,0,0,0
"288","0072700","1207",12,9,100,2014,1050000,0,0,0,0,1,2,1732015,14.5574479026939,15.0579432091351,1,-0.500495306441248,0,0,0,0,0
"289","0072800","1207",12,9,100,2007,41718970,0,0,0,0,2,3,41805258,18.2396136799532,18.2416798596178,3,-0.00206617966460598,0,0,0,0,0
"290","0072800","1207",12,9,100,2014,71100000,0,0,0,0,2,3,41718970,18.7727450753334,18.2396136799532,2,0.533131395380238,0,0,0,0,0
"291","0072900","1207",12,9,100,2007,26281445,0,0,0,0,2,2,23557270,17.7775209154083,17.6680922162303,2,0.109428699177997,0,0,0,0,0
"292","0072900","1207",12,9,100,2014,24200000,0,0,0,0,1,2,26281445,17.6950103716869,17.7775209154083,2,-0.0825105437214617,0,0,0,0,0
"293","0080100","1208",12,9,162,2007,179075290,0,0,0,0,4,5,290942960,19.6964640704566,20.1817849727368,5,-0.485320902280183,0,0,0,0,0
"294","0080100","1208",12,9,162,2014,466200000,0,0,0,0,5,5,179075290,20.6532724651259,19.6964640704566,4,0.956808394669256,0,0,0,0,0
"295","0080200","1208",12,9,162,2007,165332127.5,0,0,0,0,4,3,63711384,19.6166140832077,18.663020997851,3,0.953593085356687,0,0,0,0,0
"296","0080200","1208",12,9,162,2014,95550000,0,0,0,0,3,3,165332127.5,19.0683074092105,19.6166140832077,4,-0.548306673997164,0,0,0,0,0
"297","0080300","1208",12,9,162,2007,50695326,0,0,0,0,2,1,8298422,18.4344914555225,16.6247231147697,1,1.80976834075289,0,0,0,0,0
"298","0080300","1208",12,9,162,2014,63103000,0,0,0,0,2,1,50695326,18.6534260505228,18.4344914555225,2,0.218934595000299,0,0,0,0,0
"299","0080331","12E8",12,12,200,2007,22930372.5,0,0,0,0,2,1,1636910,17.6411200803558,15.0014680567825,1,2.63965202357334,0,1,0,0,0
"300","0080331","12E8",12,12,200,2014,5.2e+07,1,0,0,0,2,1,22930372.5,18.4599014571056,17.6411200803558,2,0.818781376749801,0,1,0,0,0
"301","0080400","1208",12,9,162,2007,57314635.5,0,0,0,0,3,3,47968580,18.5572137484792,18.3792039517656,3,0.17800979671367,0,0,0,0,0
"302","0080400","1208",12,9,162,2014,105036000,0,0,0,0,3,3,57314635.5,19.1629608870625,18.5572137484792,3,0.605747138583283,0,0,0,0,0
"303","0080431","14CB",14,9,20,2007,11973495,0,0,0,0,1,1,241978,16.9913531954261,13.0897492724796,1,3.90160392294648,0,0,0,0,0
"304","0080431","14CB",14,9,20,2014,29950000,0,0,0,0,2,1,11973495,17.9081870630857,16.9913531954261,1,0.916833867659548,0,0,0,0,0
"305","0080500","1208",12,9,162,2007,110607984,0,0,0,0,4,3,43769550,19.2146500130721,18.2875961086598,3,0.92705390441234,0,0,0,0,0
"306","0080500","1208",12,9,162,2014,68710000,0,0,0,0,2,3,110607984,18.7385524875672,19.2146500130721,4,-0.476097525504915,0,0,0,0,0
"307","0080600","1208",12,9,162,2007,64159860,0,0,0,0,3,3,57932380,18.6700355200352,18.5679342068558,3,0.102101313179407,0,0,0,0,0
"308","0080600","1208",12,9,162,2014,71050000,0,0,0,0,2,3,64159860,18.7720415930673,18.6700355200352,3,0.102006073032118,0,0,0,0,0
"309","0080631","12E0",12,18,20,2007,54648838.5,0,0,0,0,3,2,16326398,18.50958569949,17.3014410455485,2,1.20814465394145,0,0,0,0,0
"310","0080631","12E0",12,18,20,2014,283830000,0,0,0,0,4,2,54648838.5,20.1570332059087,18.50958569949,3,1.6474475064187,0,0,0,0,0
"311","0080700","14BU",14,6,40,2007,132310885,0,0,0,0,4,1,10533160,19.393812081393,16.8631861146174,1,2.53062596677561,0,0,0,0,0
"312","0080700","14BU",14,6,40,2014,90800000,0,0,0,0,3,1,132310885,19.0173170241315,19.393812081393,4,-0.376495057261522,0,0,0,0,0
"313","0080800","1208",12,9,162,2007,835885500,0,0,0,0,5,5,170096300,21.2371493805063,19.6450224857788,5,1.5921268947275,0,0,0,0,0
"314","0080800","1208",12,9,162,2014,715500000,0,0,0,0,5,5,835885500,21.0816393375207,21.2371493805063,5,-0.155510042985597,0,0,0,0,0
"315","0080831","1208",12,9,162,2007,93980640,0,0,0,0,3,1,11956560,19.0517465421353,16.9899378202565,1,2.06180872187874,0,0,0,0,0
"316","0080831","1208",12,9,162,2014,78700000,0,0,0,0,2,1,93980640,18.8743008939476,19.0517465421353,3,-0.177445648187689,0,0,0,0,0
"317","0080900","14CD",14,9,51,2007,255434560,0,0,0,0,5,3,64622360,20.0516239901177,18.6772182194546,3,1.37440577066313,0,0,0,0,0
"318","0080900","14CD",14,9,51,2014,142600000,0,0,0,0,3,3,255434560,19.4687012465044,20.0516239901177,5,-0.58292274361327,0,0,0,0,0
"319","0081000","1208",12,9,162,2007,786485420,0,0,0,0,5,5,717678280,21.1762319230249,21.0846791291611,5,0.0915527938638405,0,0,0,0,0
"320","0081000","1208",12,9,162,2014,550690000,0,0,0,0,5,5,786485420,20.8198297759207,21.1762319230249,5,-0.35640214710423,0,0,0,0,0
"321","0081100","1208",12,9,162,2007,101119554,0,0,0,0,4,2,28663005.8,19.1249612583118,17.8642650333035,2,1.26069622500825,0,0,0,0,0
"322","0081100","1208",12,9,162,2014,137150000,0,0,0,0,3,2,101119554,19.4297329559078,19.1249612583118,4,0.304771697596056,0,0,0,0,0
"323","0081200","1208",12,9,162,2007,19232897,0,0,0,0,1,2,15586230,17.4652799368043,17.2550455706698,2,0.210234366134568,0,0,0,0,0
"324","0081200","1208",12,9,162,2014,24510000,0,0,0,0,1,2,19232897,17.7077389360642,17.4652799368043,1,0.24245899925991,0,0,0,0,0
"325","0081300","1208",12,9,162,2007,65652405.1,0,0,0,0,3,1,9778758,18.6930319737886,16.7888702206415,1,1.90416175314705,0,0,0,0,0
"326","0081300","1208",12,9,162,2014,71480000,0,0,0,0,2,1,65652405.1,18.7780754288154,18.6930319737886,3,0.0850434550268808,0,0,0,0,0
"327","0081400","14AM",14,3,11,2007,255946634,0,0,0,0,5,5,220755106,20.0536267003353,19.9057117079786,5,0.147914992356664,0,1,0,0,0
"328","0081400","14AM",14,3,11,2014,171825000,1,0,0,0,4,5,255946634,19.6551342555319,20.0536267003353,5,-0.398492444803392,0,1,0,0,0
"329","0081500","1208",12,9,162,2007,342848604,0,0,0,0,5,5,196603424.16,20.3459467004948,19.7898463629727,5,0.556100337522114,0,0,0,0,0
"330","0081500","1208",12,9,162,2014,387660000,0,0,0,0,5,5,342848604,20.4687864053223,20.3459467004948,5,0.122839704827541,0,0,0,0,0
"331","0081531","12DV",12,9,162,2007,81630620,0,0,0,0,3,3,53719116,18.9108621752055,18.4924266543477,3,0.41843552085783,0,0,0,0,0
"332","0081531","12DV",12,9,162,2014,8.6e+07,0,0,0,0,3,3,81630620,18.9630050347777,18.9108621752055,3,0.0521428595722391,0,0,0,0,0
"333","0081600","1208",12,9,162,2007,45770379,0,0,0,0,2,3,57590764,18.3322948736886,18.5620199461469,3,-0.229725072458265,0,0,0,0,0
"334","0081600","1208",12,9,162,2014,62400000,0,0,0,0,2,3,45770379,18.6422230138996,18.3322948736886,2,0.309928140211017,0,0,0,0,0
"335","0081700","1208",12,9,162,2007,49089823.4,0,0,0,0,2,2,32140372,18.4023094891137,17.9787706731288,2,0.423538815984916,0,0,0,0,0
"336","0081700","1208",12,9,162,2014,130970000,0,0,0,0,3,2,49089823.4,19.3836260278655,18.4023094891137,2,0.981316538751848,0,0,0,0,0
"337","0081731","14AH",14,2,43,2007,22591500,0,0,0,0,2,1,1679612,17.6262314678621,15.0272205528849,1,2.59901091497718,0,0,0,0,0
"338","0081731","14AH",14,2,43,2014,62110000,0,0,0,0,2,1,22591500,18.6375647450954,17.6262314678621,2,1.01133327723334,0,0,0,0,0
"339","0081900","1208",12,9,162,2007,45680013,0,0,0,0,2,2,22990756.8,18.3303185884604,17.6437499954178,2,0.686568593042587,0,0,0,0,0
"340","0081900","1208",12,9,162,2014,20100000,0,0,0,0,1,2,45680013,17.5093775535892,18.3303185884604,2,-0.820941034871126,0,0,0,0,0
"341","0082000","14CD",14,9,50,2007,167553625,0,0,0,0,4,5,300536676,19.6299611878062,20.2142275349688,5,-0.584266347162568,0,0,0,0,0
"342","0082000","14CD",14,9,50,2014,115200000,0,0,0,0,3,5,167553625,19.255327486786,19.6299611878062,4,-0.374633701020223,0,0,0,0,0
"343","0082100","12DV",12,9,162,2007,6205132,0,0,0,0,1,2,17080800,16.3340344301213,17.3466127641953,2,-1.01257833407393,0,0,0,0,0
